Id;Date;Country;Description First;Quantity First;Price First;Total Price First;Description Second;Quantity Second;Price Second;Total Price Second
16756;2010-08-15 13:03:00;United Kingdom;WHITE HANGING HEART T-LIGHT HOLDER;12;2.95;35.400000000000006;WOOD 2 DRAWER CABINET WHITE FINISH;4.0;5.95;23.8
17372;2010-08-15 13:05:00;United Kingdom;VINTAGE UNION JACK MEMOBOARD;1;9.95;9.95;SET/6 TURQUOISE BUTTERFLY T-LIGHTS;4.0;2.1;8.4
17692;2010-08-15 13:07:00;United Kingdom;GROW YOUR OWN PLANT IN A CAN ;24;1.25;30.0;MINI PAINT SET VINTAGE ;36.0;0.65;23.400000000000002
16468;2010-08-15 13:10:00;United Kingdom;JUMBO BAG PINK WITH WHITE SPOTS;20;1.95;39.0;RED RETROSPOT PICNIC BAG;5.0;2.95;14.75
17618;2010-08-15 13:18:00;United Kingdom;WOODEN BOX ADVENT CALENDAR ;4;8.95;35.8;ADVENT CALENDAR GINGHAM SACK;6.0;5.95;35.7
17256;2010-08-15 13:19:00;United Kingdom;SOMBRERO ;54;1.95;105.3;;;;
14051;2010-08-15 13:23:00;United Kingdom;DOORMAT BLACK FLOCK ;10;6.35;63.5;DOORMAT AIRMAIL ;10.0;6.35;63.5
13715;2010-08-15 13:26:00;United Kingdom;HEART OF WICKER LARGE;18;2.95;53.1;WHITE HANGING HEART T-LIGHT HOLDER;12.0;2.95;35.400000000000006
13405;2010-08-15 13:28:00;United Kingdom;BROWN CHECK CAT DOORSTOP ;6;4.25;25.5;AREA PATROLLED METAL SIGN;12.0;2.1;25.200000000000003
14996;2010-08-15 13:41:00;United Kingdom;PARTY CONE CHRISTMAS DECORATION ;24;0.85;20.4;ZINC WILLIE WINKIE  CANDLE STICK;12.0;0.85;10.2
14996;2010-08-15 13:42:00;United Kingdom;HEART DECORATION WITH PEARLS ;36;0.85;30.599999999999998;PEACE WOODEN BLOCK LETTERS;3.0;6.95;20.85
14996;2010-08-15 13:44:00;United Kingdom;HOME BUILDING BLOCK WORD;3;5.95;17.85;;;;
14415;2010-08-15 14:01:00;United Kingdom;PLACE SETTING WHITE HEART;72;0.42;30.24;COFFEE MUG DOG + BALL DESIGN;6.0;2.55;15.299999999999999
16553;2010-08-15 14:12:00;United Kingdom;WOODLAND  STICKERS;288;0.72;207.35999999999999;MINI PAINT SET VINTAGE ;288.0;0.65;187.20000000000002
12805;2010-08-15 14:13:00;Netherlands;BLUE FLYING SINGING CANARY;36;2.95;106.2;POSTAGE;4.0;18.0;72.0
16553;2010-08-15 14:13:00;United Kingdom;SET 12 LAVENDER  BOTANICAL T-LIGHTS;48;2.55;122.39999999999999;WORLD WAR 2 GLIDERS ASSTD DESIGNS;288.0;0.18;51.839999999999996
14097;2010-08-15 14:20:00;United Kingdom;RED/WHITE DOTS RUFFLED UMBRELLA;6;5.95;35.7;IVORY ENCHANTED FOREST PLACEMAT;20.0;1.65;33.0
16101;2010-08-15 14:38:00;United Kingdom;COLOUR GLASS T-LIGHT HOLDER HANGING;32;0.65;20.8;36 PENCILS TUBE SKULLS;16.0;1.25;20.0
13089;2010-08-15 14:50:00;United Kingdom;SILVER HANGING T-LIGHT HOLDER;96;1.45;139.2;LOVE LARGE WOOD LETTERS ;4.0;12.75;51.0
17107;2010-08-15 15:18:00;United Kingdom;STRAWBERRY CERAMIC TRINKET BOX;-1;1.25;-1.25;STRAWBERRY CERAMIC TRINKET BOX;-1.0;1.25;-1.25
17107;2010-08-15 15:20:00;United Kingdom;DOORMAT HOME SWEET HOME BLUE ;20;6.35;127.0;WOODEN STAR CHRISTMAS SCANDINAVIAN;97.0;0.85;82.45
17841;2010-08-15 15:26:00;United Kingdom;CAKE STAND 3 TIER MAGIC GARDEN;2;12.75;25.5;PAPER BUNTING WHITE LACE;6.0;2.95;17.700000000000003
14210;2010-08-15 15:33:00;United Kingdom;RED RETROSPOT TRADITIONAL TEAPOT ;6;7.95;47.7;HEART IVORY TRELLIS SMALL;24.0;1.25;30.0
16422;2010-08-15 15:35:00;United Kingdom;PAPER BUNTING RETRO SPOTS;80;2.55;204.0;WOODEN HAPPY BIRTHDAY GARLAND;18.0;2.95;53.1
14183;2010-08-15 15:36:00;United Kingdom;DOORMAT SPOTTY HOME SWEET HOME;3;7.49;22.47;DOORMAT WELCOME PUPPIES;2.0;7.49;14.98
17841;2010-08-15 15:42:00;United Kingdom;LOVE HEART SOCK HANGER;5;1.65;8.25;TEA TIME OVEN GLOVE;2.0;1.25;2.5
17340;2010-08-15 15:44:00;United Kingdom;REGENCY CAKESTAND 3 TIER;16;10.95;175.2;ENAMEL FIRE BUCKET CREAM;7.0;6.95;48.65
16701;2010-08-15 15:45:00;United Kingdom;MIRRORED DISCO BALL ;16;4.95;79.2;RED SPOTTY BISCUIT TIN;24.0;3.25;78.0
17340;2010-08-15 15:50:00;United Kingdom;MIRRORED DOVE WALL DECORATION;-2;2.1;-4.2;CANDY STRIPE ROSE C/COVER ;-8.0;5.95;-47.6
17299;2010-08-15 16:00:00;United Kingdom;PAPER CHAIN KIT 50'S CHRISTMAS ;8;2.95;23.6;PAPER CHAIN KIT RETRO SPOT;6.0;2.95;17.700000000000003
16125;2010-08-16 08:38:00;United Kingdom;UNION STRIPE WITH FRINGE  HAMMOCK;4;7.95;31.8;LARGE CHUNKY GLASS ROMAN BOWL;16.0;1.95;31.2
16186;2010-08-16 08:49:00;United Kingdom;JUMBO SHOPPER VINTAGE RED PAISLEY;20;1.95;39.0;GLITTER BUTTERFLY CLIPS;12.0;2.55;30.599999999999998
12530;2010-08-16 08:57:00;Germany;WOODLAND CHARLOTTE BAG;80;0.85;68.0;JUMBO BAG RED RETROSPOT;30.0;1.95;58.5
13512;2010-08-16 09:15:00;United Kingdom;PAINTED METAL PEARS ASSORTED;16;1.69;27.04;WHITE HANGING HEART T-LIGHT HOLDER;6.0;2.95;17.700000000000003
18145;2010-08-16 09:19:00;United Kingdom;RECIPE BOX RETRO SPOT DESIGN;-6;2.95;-17.700000000000003;;;;
16103;2010-08-16 09:20:00;United Kingdom;CREAM HEART CARD HOLDER;36;3.39;122.04;WHITE HANGING HEART T-LIGHT HOLDER;32.0;2.55;81.6
16013;2010-08-16 09:54:00;United Kingdom;WHITE HANGING HEART T-LIGHT HOLDER;400;2.55;1019.9999999999999;;;;
13093;2010-08-16 09:55:00;United Kingdom;SET/5 RED SPOTTY LID GLASS BOWLS;32;2.55;81.6;WHITE HANGING HEART T-LIGHT HOLDER;32.0;2.55;81.6
16029;2010-08-16 10:17:00;United Kingdom;JUMBO BAG PINK VINTAGE PAISLEY;100;1.65;165.0;JUMBO BAG RED RETROSPOT;100.0;1.65;165.0
13090;2010-08-16 10:17:00;United Kingdom;COOKING SET RETROSPOT;2;9.95;19.9;BOX OF VINTAGE ALPHABET BLOCKS;2.0;9.95;19.9
13656;2010-08-16 10:28:00;United Kingdom;ORGANISER WOOD ANTIQUE WHITE ;-1;8.5;-8.5;;;;
16701;2010-08-16 10:36:00;United Kingdom;DINOSAUR KEYRINGS ASSORTED;-36;0.21;-7.56;;;;
13468;2010-08-16 10:37:00;United Kingdom;POMPOM CURTAIN;12;2.95;35.400000000000006;TROPICAL  HONEYCOMB PAPER GARLAND ;12.0;2.55;30.599999999999998
14872;2010-08-16 10:44:00;United Kingdom;LAVENDER SCENT CAKE CANDLE;-48;0.29;-13.919999999999998;;;;
15755;2010-08-16 11:27:00;United Kingdom;SET OF THREE VINTAGE GIFT WRAPS;12;1.95;23.4;ZINC FOLKART SLEIGH BELLS;12.0;1.69;20.28
17849;2010-08-16 11:31:00;United Kingdom;HOME BUILDING BLOCK WORD;12;5.95;71.4;KENSINGTON COFFEE SET;3.0;12.75;38.25
15061;2010-08-16 11:54:00;United Kingdom;SET/4 BLUE FLOWER CANDLES IN BOWL;-48;1.45;-69.6;;;;
15050;2010-08-16 12:00:00;United Kingdom;CARD HOLDER GINGHAM HEART;48;2.55;122.39999999999999;WHITE HANGING HEART T-LIGHT HOLDER;32.0;2.55;81.6
12687;2010-08-16 12:10:00;Sweden;POSTAGE;1;280.0;280.0;;;;
12687;2010-08-16 12:12:00;Sweden;STRAWBERRY FAIRY CAKE TEAPOT;8;4.95;39.6;WOOLLY HAT SOCK GLOVE ADVENT STRING;12.0;2.95;35.400000000000006
15785;2010-08-16 12:16:00;United Kingdom;BOX OF 24 COCKTAIL PARASOLS;50;0.42;21.0;CERAMIC PLATE STRAWBERRY DESIGN;12.0;1.49;17.88
13063;2010-08-16 12:27:00;United Kingdom;RETRO SPOT  CIGAR BOX MATCHES ;24;1.25;30.0;6 RIBBONS RUSTIC CHARM;12.0;1.65;19.799999999999997
15008;2010-08-16 13:09:00;United Kingdom;PACK OF 12 HEARTS DESIGN TISSUES ;216;0.2;43.2;PACK OF 12 BLUE PAISLEY TISSUES ;216.0;0.2;43.2
14606;2010-08-16 13:12:00;United Kingdom;WHITE WIRE EGG HOLDER;3;5.95;17.85;RED  SPOTTY COFFEE  MUG;5.0;2.1;10.5
17157;2010-08-16 13:22:00;United Kingdom;BLACK RECORD COVER FRAME;48;3.39;162.72;PAPER BUNTING WHITE LACE;6.0;2.95;17.700000000000003
14844;2010-08-16 13:31:00;United Kingdom;CREAM CUPID HEARTS COAT HANGER;-2;3.25;-6.5;;;;
12921;2010-08-16 13:36:00;United Kingdom;SET/5 RED SPOTTY LID GLASS BOWLS;24;2.95;70.80000000000001;JUMBO  BAG BAROQUE BLACK WHITE;20.0;1.95;39.0
12921;2010-08-16 13:37:00;United Kingdom;JUMBO BAG SPACEBOY DESIGN;20;1.95;39.0;JUMBO STORAGE BAG SUKI;20.0;1.95;39.0
16278;2010-08-16 13:38:00;United Kingdom;RED RETROSPOT CAKE STAND;3;10.95;32.849999999999994;REGENCY CAKESTAND 3 TIER;2.0;12.75;25.5
18109;2010-08-16 14:10:00;United Kingdom;GARDENERS KNEELING PAD;-2;1.25;-2.5;CREAM CUPID HEARTS COAT HANGER;-1.0;3.25;-3.25
18109;2010-08-16 14:12:00;United Kingdom;WALL MOUNTED VINTAGE ORGANISER;1;14.95;14.95;ADVENT CALENDAR GINGHAM SACK;2.0;5.95;11.9
16168;2010-08-16 14:15:00;United Kingdom;IVORY KITCHEN SCALES;6;8.5;51.0;JUMBO BAG RED RETROSPOT;20.0;1.95;39.0
13050;2010-08-16 14:46:00;United Kingdom;TEA TIME TABLE CLOTH;2;10.65;21.3;HANGING METAL HEART LANTERN;12.0;1.65;19.799999999999997
16625;2010-08-16 14:49:00;United Kingdom;FLORAL SOFT CAR TOY;8;3.75;30.0;CAMOUFLAGE LED TORCH;12.0;1.69;20.28
13728;2010-08-16 14:59:00;United Kingdom;RED RETROSPOT SMALL MILK JUG;12;2.55;30.599999999999998;FAIRY SOAP SOAP HOLDER;12.0;1.69;20.28
14379;2010-08-16 15:31:00;United Kingdom;SET OF 3 NOTEBOOKS IN PARCEL;12;1.65;19.799999999999997;WEEKEND BAG VINTAGE ROSE PAISLEY;2.0;8.5;17.0
14011;2010-08-16 15:31:00;United Kingdom;ADVENT CALENDAR GINGHAM SACK;6;5.95;35.7;ZINC FOLKART SLEIGH BELLS;12.0;1.69;20.28
15039;2010-08-16 15:36:00;United Kingdom;ASSORTED FLOWER COLOUR inchLEISinch;480;0.42;201.6;PAPER BUNTING WHITE LACE;40.0;2.55;102.0
13564;2010-08-16 16:12:00;United Kingdom;JUMBO STORAGE BAG SUKI;-1;1.95;-1.95;JUMBO BAG STRAWBERRY;-1.0;1.95;-1.95
17838;2010-08-16 16:45:00;United Kingdom;HAND OVER THE CHOCOLATE   SIGN ;48;1.69;81.12;METAL SIGN TAKE IT OR LEAVE IT ;24.0;2.95;70.80000000000001
13001;2010-08-16 16:48:00;United Kingdom;RED SPOTTY WASHBAG;12;2.1;25.200000000000003;3 HEARTS HANGING DECORATION RUSTIC;8.0;2.95;23.6
13001;2010-08-16 16:52:00;United Kingdom;PARTY CONE CHRISTMAS DECORATION ;-12;0.85;-10.2;;;;
13564;2010-08-16 16:54:00;United Kingdom;CHERRY BLOSSOM TABLE CLOCK ;24;1.95;46.8;FAMILY ALBUM WHITE PICTURE FRAME;4.0;8.5;34.0
15854;2010-08-17 08:36:00;United Kingdom;EDWARDIAN PARASOL BLACK;60;4.95;297.0;COLOUR GLASS. STAR T-LIGHT HOLDER;24.0;2.75;66.0
17700;2010-08-17 08:38:00;United Kingdom;WHITE HANGING HEART T-LIGHT HOLDER;32;2.55;81.6;DOLLY GIRL LUNCH BOX;12.0;1.95;23.4
14646;2010-08-17 08:56:00;Netherlands;SET/10 PINK SPOTTY PARTY CANDLES;288;1.06;305.28000000000003;ROUND SNACK BOXES SET OF 4 FRUITS ;96.0;2.55;244.79999999999998
13798;2010-08-17 09:11:00;United Kingdom;HANGING FAIRY CAKE DECORATION;72;1.69;121.67999999999999;WHITE HANGING HEART T-LIGHT HOLDER;32.0;2.55;81.6
15245;2010-08-17 09:31:00;United Kingdom;NATURAL SLATE RECTANGLE CHALKBOARD;48;1.45;69.6;SET 12 RETRO WHITE CHALK STICKS;48.0;0.42;20.16
15498;2010-08-17 09:47:00;United Kingdom;WHITE HANGING HEART T-LIGHT HOLDER;32;2.55;81.6;DOORMAT RED SPOT;10.0;6.35;63.5
15125;2010-08-17 09:54:00;United Kingdom;RECYCLING BAG RETROSPOT ;50;1.85;92.5;TOY TIDY PINK RETROSPOT  ;25.0;2.1;52.5
13945;2010-08-17 09:59:00;United Kingdom;PAPER CHAIN KIT 50'S CHRISTMAS ;12;2.95;35.400000000000006;GIN + TONIC DIET METAL SIGN;12.0;2.1;25.200000000000003
14541;2010-08-17 10:12:00;United Kingdom;RED WOOLLY HOTTIE WHITE HEART.;16;3.75;60.0;RED SPOTTY ROUND CAKE TINS;3.0;9.95;29.849999999999998
14531;2010-08-17 10:16:00;United Kingdom;RED 3 PIECE MINI DOTS CUTLERY SET;6;3.75;22.5;GREEN 3 PIECE MINI DOTS CUTLERY SET;6.0;3.75;22.5
12431;2010-08-17 10:29:00;Australia;DOORMAT UNION FLAG;10;6.35;63.5;MINI PAINT SET VINTAGE ;36.0;0.65;23.400000000000002
16656;2010-08-17 10:35:00;United Kingdom;CAMOUFLAGE DESIGN TEDDY;240;2.1;504.0;BAG 250g SWIRLY MARBLES;144.0;0.72;103.67999999999999
18092;2010-08-17 10:36:00;United Kingdom;CHOCOLATE HOT WATER BOTTLE;24;4.25;102.0;MOROCCAN TEA GLASS;144.0;0.65;93.60000000000001
17381;2010-08-17 10:50:00;United Kingdom;SET OF 6 3D KIT CARDS FOR KIDS;100;0.85;85.0;BOYS ALPHABET IRON ON PATCHES;288.0;0.21;60.48
14560;2010-08-17 11:03:00;United Kingdom;RED SPOTTY ROUND CAKE TINS;4;9.95;39.8;60 TEATIME FAIRY CAKE CASES;24.0;0.55;13.200000000000001
17340;2010-08-17 11:03:00;United Kingdom;SILVER HANGING T-LIGHT HOLDER;-4;1.65;-6.6;CHILDS BREAKFAST SET DOLLY GIRL ;-1.0;9.95;-9.95
14276;2010-08-17 11:10:00;United Kingdom;LUNCH BAG PINK RETROSPOT;-1;1.65;-1.65;RED RETROSPOT SUGAR JAM BOWL;-1.0;2.55;-2.55
17511;2010-08-17 11:21:00;United Kingdom;ASSORTED COLOUR BIRD ORNAMENT;160;1.45;232.0;JUMBO BAG PINK VINTAGE PAISLEY;100.0;1.65;165.0
13278;2010-08-17 11:28:00;United Kingdom;Manual;-3;2.55;-7.6499999999999995;;;;
13278;2010-08-17 11:30:00;United Kingdom;CHINESE DRAGON PAPER LANTERNS;144;0.42;60.48;SET OF 6 KASHMIR FOLKART BAUBLES;12.0;4.25;51.0
13313;2010-08-17 11:45:00;United Kingdom;PINK 3 PIECE MINI DOTS CUTLERY SET;6;3.75;22.5;CAST IRON HOOK GARDEN FORK;8.0;2.55;20.4
12412;2010-08-17 11:46:00;Denmark;RED HEART SHAPE LOVE BUCKET ;-1;2.95;-2.95;LARGE POPCORN HOLDER ;-2.0;1.65;-3.3
16841;2010-08-17 11:49:00;United Kingdom;CANDY SPOT BREAD BASKETS;-17;4.1;-69.69999999999999;;;;
18102;2010-08-17 11:52:00;United Kingdom;DIAMANTE HEART SHAPED WALL MIRROR- ;96;6.76;648.96;WALL MIRROR - RECT DIAMANTE- PINK/;96.0;6.76;648.96
17430;2010-08-17 11:52:00;United Kingdom;RAIN PONCHO WITH RED SPOTS;24;0.85;20.4;ENAMEL WATERING CAN CREAM;4.0;4.95;19.8
17307;2010-08-17 11:53:00;United Kingdom;HOT WATER BOTTLE TEA AND SYMPATHY;24;3.45;82.80000000000001;60 GOLD AND SILVER FAIRY CAKE CASES;120.0;0.42;50.4
15264;2010-08-17 11:57:00;United Kingdom;CHILDS GARDEN SPADE PINK;-1;2.1;-2.1;CHILDS GARDEN SPADE BLUE;-1.0;2.1;-2.1
14045;2010-08-17 12:22:00;United Kingdom;S/6 HALLOWEEN GHOST T LIGHTS- 5CM H;600;0.42;252.0;;;;
16019;2010-08-17 12:30:00;United Kingdom;SQUARE FLOOR CUSHION VINTAGE RED;6;7.95;47.7;SET/3 FLORAL GARDEN TOOLS IN BAG;6.0;7.95;47.7
14749;2010-08-17 12:36:00;United Kingdom;BUBBLE GUM SCARF KNITTING KIT;24;1.25;30.0;MINI PAINT SET VINTAGE ;36.0;0.65;23.400000000000002
13001;2010-08-17 12:44:00;United Kingdom;PAPER BUNTING WHITE LACE;40;2.55;102.0;VICTORIAN GLASS HANGING T-LIGHT;96.0;1.06;101.76
13405;2010-08-17 12:52:00;United Kingdom;CITRONELLA CANDLE FLOWERPOT;-2;2.1;-4.2;;;;
16227;2010-08-17 12:55:00;United Kingdom;RETRO COFFEE MUGS ASSORTED;-1;1.25;-1.25;SET/5 RED SPOTTY LID GLASS BOWLS;-2.0;2.95;-5.9
13081;2010-08-17 13:06:00;United Kingdom;LOVE HEART POCKET WARMER;-1;0.79;-0.79;STRAWBERRY CHARLOTTE BAG;-1.0;0.85;-0.85
13503;2010-08-17 13:17:00;United Kingdom;SET/10 RED SPOTTY PARTY CANDLES;24;1.25;30.0;REGENCY CAKESTAND 3 TIER;2.0;12.75;25.5
16221;2010-08-17 13:30:00;United Kingdom;DANISH ROSE UMBRELLA STAND;1;15.95;15.95;RED RETROSPOT CAKE STAND;1.0;10.95;10.95
17753;2010-08-17 13:35:00;United Kingdom;WHITE BEADED GARLAND STRING 20LIGHT;4;6.35;25.4;CUT GLASS T-LIGHT HOLDER OCTAGON;4.0;2.55;10.2
16276;2010-08-17 13:40:00;United Kingdom;HAND OVER THE CHOCOLATE   SIGN ;192;1.69;324.48;CHOCOLATE THIS WAY METAL SIGN;96.0;1.85;177.60000000000002
17753;2010-08-17 13:44:00;United Kingdom;LETTER inchLinch BLING KEY RING;-2;1.25;-2.5;;;;
16019;2010-08-17 13:44:00;United Kingdom;ENAMEL MEASURING JUG CREAM;60;3.75;225.0;REGENCY CAKESTAND 3 TIER;16.0;10.95;175.2
17753;2010-08-17 13:45:00;United Kingdom;LETTER inchLinch BLING KEY RING;3;1.25;3.75;;;;
17713;2010-08-17 13:49:00;United Kingdom;STRAWBERRY CERAMIC TRINKET BOX;24;1.25;30.0;SWEETHEART CERAMIC TRINKET BOX;24.0;1.25;30.0
17850;2010-08-17 13:56:00;United Kingdom;BUNNY DECORATION MAGIC GARDEN;-1;0.75;-0.75;CHERRY BLOSSOM BATHROOM CABINET;-1.0;4.95;-4.95
17063;2010-08-17 13:59:00;United Kingdom;RETROSPOT CHILDRENS APRON;-2;1.95;-3.9;;;;
13534;2010-08-17 14:01:00;United Kingdom;TEA TIME TEA SET IN GIFT BOX;-1;6.95;-6.95;;;;
17612;2010-08-17 14:02:00;United Kingdom;BLUE PADDED SOFT MOBILE;-1;4.25;-4.25;BLACK DINER WALL CLOCK;-1.0;8.5;-8.5
15402;2010-08-17 14:02:00;United Kingdom;ASSORTED INCENSE PACK;144;0.21;30.24;WHITE HANGING HEART T-LIGHT HOLDER;6.0;2.95;17.700000000000003
14590;2010-08-17 14:03:00;United Kingdom;RED RETROSPOT STORAGE JAR;-2;3.75;-7.5;;;;
14047;2010-08-17 14:09:00;United Kingdom;WHITE HANGING HEART T-LIGHT HOLDER;32;2.55;81.6;ENCHANTED BIRD COATHANGER 5 HOOK;8.0;4.65;37.2
14047;2010-08-17 14:10:00;United Kingdom;CHILDS BREAKFAST SET SPACEBOY ;2;9.95;19.9;ROBOT BIRTHDAY CARD;12.0;0.42;5.04
14590;2010-08-17 14:21:00;United Kingdom;GLASS  BEURRE DISH;10;3.95;39.5;RETRO BLUE SPOTTY WASHING UP GLOVES;2.0;2.1;4.2
16255;2010-08-17 14:24:00;United Kingdom;PLASTERS IN TIN VINTAGE PAISLEY ;8;1.65;13.2;RECIPE BOX RETRO SPOT DESIGN;4.0;2.95;11.8
12613;2010-08-17 14:36:00;Germany;BOYS ALPHABET IRON ON PATCHES;288;0.21;60.48;ROUND SNACK BOXES SET OF 4 FRUITS ;18.0;2.95;53.1
17513;2010-08-17 15:08:00;United Kingdom;BABUSHKA LIGHTS STRING OF 10;24;5.95;142.8;SET 10 LIGHTS NIGHT OWL;24.0;5.95;142.8
13799;2010-08-17 15:09:00;United Kingdom;CERAMIC STRWBERRY DESIGN MUG;-1;1.49;-1.49;CHOC TRUFFLE GOLD TRINKET POT ;-1.0;1.65;-1.65
15981;2010-08-17 15:11:00;United Kingdom;CHARLOTTE BAG PINK WITH WHITE SPOTS;-1;0.85;-0.85;;;;
13078;2010-08-17 15:12:00;United Kingdom;VINTAGE RED TEATIME MUG;-8;1.25;-10.0;;;;
15251;2010-08-17 15:13:00;United Kingdom;WHEELBARROW FOR CHILDREN ;-1;12.75;-12.75;;;;
15144;2010-08-17 15:17:00;United Kingdom;TRADITIONAL MODELLING CLAY;48;1.06;50.88;DOORMAT WELCOME TO OUR HOME;4.0;7.49;29.96
15072;2010-08-17 15:46:00;United Kingdom;BAKING SET 9 PIECE RETROSPOT ;6;4.95;29.700000000000003;WOODEN SCHOOL COLOURING SET;12.0;1.65;19.799999999999997
16258;2010-08-17 15:49:00;United Kingdom;REGENCY CAKESTAND 3 TIER;16;10.95;175.2;SET/5 RED SPOTTY LID GLASS BOWLS;18.0;2.95;53.1
17663;2010-08-17 16:25:00;United Kingdom;RECIPE BOX BLUE SKETCHBOOK DESIGN;-3;2.95;-8.850000000000001;ENAMEL FLOWER JUG CREAM;-2.0;5.95;-11.9
17293;2010-08-17 16:42:00;United Kingdom;AGED GLASS SILVER T-LIGHT HOLDER;144;0.55;79.2;ASSORTED COLOUR BIRD ORNAMENT;24.0;1.69;40.56
16258;2010-08-18 09:05:00;United Kingdom;RED SPOT CERAMIC DRAWER KNOB;12;1.25;15.0;BLUE STRIPE CERAMIC DRAWER KNOB;12.0;1.25;15.0
14156;2010-08-18 09:19:00;EIRE;WHITE CHERRY LIGHTS;144;5.45;784.8000000000001;DOORMAT FANCY FONT HOME SWEET HOME;80.0;6.35;508.0
13183;2010-08-18 09:30:00;United Kingdom;PLEASE ONE PERSON METAL SIGN;48;1.85;88.80000000000001;HAND OVER THE CHOCOLATE   SIGN ;48.0;1.69;81.12
13324;2010-08-18 09:32:00;United Kingdom;REGENCY CAKESTAND 3 TIER;16;10.95;175.2;GOLD MUG BONE CHINA TREE OF LIFE;72.0;1.65;118.8
14944;2010-08-18 09:45:00;United Kingdom;HEART OF WICKER LARGE;40;2.55;102.0;WHITE HANGING HEART T-LIGHT HOLDER;32.0;2.55;81.6
15416;2010-08-18 09:47:00;United Kingdom;NO SINGING METAL SIGN;12;2.1;25.200000000000003;YOU'RE CONFUSING ME METAL SIGN ;12.0;1.69;20.28
15416;2010-08-18 09:48:00;United Kingdom;VINTAGE UNION JACK MEMOBOARD;2;9.95;19.9;FAMILY ALBUM WHITE PICTURE FRAME;2.0;8.5;17.0
15061;2010-08-18 10:03:00;United Kingdom;GOLD WINE GLASS;6;3.75;22.5;KENSINGTON COFFEE SET;1.0;12.75;12.75
13320;2010-08-18 10:29:00;United Kingdom;DOLLY GIRL LUNCH BOX;12;1.95;23.4;SPACEBOY LUNCH BOX ;12.0;1.95;23.4
15268;2010-08-18 10:32:00;United Kingdom;PLEASE ONE PERSON METAL SIGN;144;1.85;266.40000000000003;;;;
15268;2010-08-18 10:33:00;United Kingdom;REGENCY CAKESTAND 3 TIER;10;12.75;127.5;MULTI COLOUR SILVER T-LIGHT HOLDER;24.0;0.85;20.4
14911;2010-08-18 10:37:00;EIRE;PLEASE ONE PERSON METAL SIGN;24;2.1;50.400000000000006;I'M ON HOLIDAY METAL SIGN;24.0;2.1;50.400000000000006
15421;2010-08-18 10:42:00;United Kingdom;CREAM SWEETHEART TRAYS;2;12.75;25.5;PLEASE ONE PERSON METAL SIGN;12.0;2.1;25.200000000000003
14057;2010-08-18 11:16:00;United Kingdom;RETRO SPOT TEA SET CERAMIC 11 PC ;6;4.95;29.700000000000003;BAKING SET 9 PIECE RETROSPOT ;6.0;4.95;29.700000000000003
17627;2010-08-18 11:27:00;United Kingdom;ORIGAMI VANILLA INCENSE+FLOWER ;96;0.65;62.400000000000006;FLOWER FAIRY SET 3 CANDLES LAVENDER;32.0;1.95;62.4
15310;2010-08-18 11:38:00;United Kingdom;CARDHOLDER GINGHAM CHRISTMAS TREE;96;2.1;201.60000000000002;PAPER CHAIN KIT RETRO SPOT;24.0;2.95;70.80000000000001
17262;2010-08-18 12:13:00;United Kingdom;VINTAGE UNION JACK BUNTING;60;8.5;510.0;WHITE METAL LANTERN;30.0;3.39;101.7
13593;2010-08-18 12:34:00;United Kingdom;PEACE WOODEN BLOCK LETTERS;6;6.95;41.7;NOEL WOODEN BLOCK LETTERS ;6.0;5.95;35.7
16891;2010-08-18 12:34:00;United Kingdom;ICE CREAM DESIGN GARDEN PARASOL;2;7.95;15.9;MOROCCAN BEATEN METAL DISH;1.0;9.95;9.95
18172;2010-08-18 12:36:00;United Kingdom;WHITE HANGING HEART T-LIGHT HOLDER;128;2.55;326.4;;;;
18172;2010-08-18 12:38:00;United Kingdom;NATURAL SLATE HEART CHALKBOARD ;12;2.95;35.400000000000006;;;;
18065;2010-08-18 12:39:00;United Kingdom;WHITE HANGING HEART T-LIGHT HOLDER;32;2.55;81.6;EDWARDIAN PARASOL NATURAL;6.0;5.95;35.7
18065;2010-08-18 12:40:00;United Kingdom;20 DOLLY PEGS RETROSPOT;12;1.25;15.0;ENGLISH ROSE DESIGN PEG BAG;6.0;2.1;12.600000000000001
18215;2010-08-18 12:42:00;United Kingdom;WOODEN HAPPY BIRTHDAY GARLAND;18;2.95;53.1;HAND OVER THE CHOCOLATE   SIGN ;24.0;2.1;50.400000000000006
13381;2010-08-18 12:47:00;United Kingdom;ASSORTED COLOUR MINI CASES;12;6.35;76.19999999999999;PICNIC BASKET WICKER SMALL;16.0;3.75;60.0
14037;2010-08-18 12:52:00;United Kingdom;LUNCH BAG PINK RETROSPOT;10;1.65;16.5;LUNCH BAG RED SPOTTY;10.0;1.65;16.5
17792;2010-08-18 13:08:00;United Kingdom;WOODEN FRAME ANTIQUE WHITE ;12;2.95;35.400000000000006;WOODEN PICTURE FRAME WHITE FINISH;12.0;2.55;30.599999999999998
16675;2010-08-18 13:11:00;United Kingdom;FAIRY CAKE BIRTHDAY CANDLE SET;18;3.75;67.5;ROTATING SILVER ANGELS T-LIGHT HLDR;12.0;2.55;30.599999999999998
16316;2010-08-18 13:29:00;United Kingdom;MIRRORED DISCO BALL ;-2;5.95;-11.9;;;;
16638;2010-08-18 13:33:00;United Kingdom;GROW YOUR OWN PLANT IN A CAN ;24;1.25;30.0;BLACK/BLUE DOTS RUFFLED UMBRELLA;3.0;5.95;17.85
